"FIPS","Metro-Name","Population","PCT female","PCT 0-4","PCT 5-9","PCT 10-14","PCT 15-17","PCT 18-24","PCT 25-34","PCT 35-44","PCT 45-54","PCT 55-64","PCT 65-74","PCT 75-84","PCT 85 plus","PCT married","PCT less than HS","PCT BS plus","PCT MS plus","PCT unemployed","Median HH Income","Gini Index","PCT Occupied Housing","Median Gross Rent","Commute under 10","Commute 10-19","Commute 20-29","Commute 30-39","Commute 40-59","Commute 60-89","Commute 90 plus","PCT Health Insured","PCT Public HI","PCT Private HI"
32580,"McAllen-Edinburg-Mission, Texas",839539,51.12,9.58,9.05,9.49,5.42,11.07,13.24,12.99,10.63,8.11,5.84,3.37,1.22,49.73,36.31,17.84,5.05,8.08,37097,0.4902,86.83,699,13.15,36.73,23.89,13.37,4.1,1.9,1.96,68.4,37.35,35.63
33260,"Midland, Texas",165430,49.71,8.62,7.87,7.41,4.14,9.77,17.08,12.42,11.33,11.06,5.59,3.18,1.54,52.75,16.47,26.63,7.35,3.48,75570,0.4749,92.93,1177,16.15,44,18.56,10.94,3.84,2.42,1.64,80.83,19.87,68.47
33420,"Mineral Wells, Texas",28109,50.54,6.46,7.31,5.6,4.24,8.34,11.21,10.75,13.57,13.81,10.7,6.2,1.8,52.04,16.61,16.57,4.87,7.87,45067,0.4722,67.69,742,23.7,32.58,7.77,12.67,9.32,5.6,3.81,79.27,39.93,52.39
34420,"Mount Pleasant, Texas",32664,50.85,7.69,8.83,7.76,4.86,10.28,12,12.25,12.24,10.7,7.63,4.14,1.62,52.88,26.02,15.82,4.74,6.13,46980,0.4401,87.25,676,26,37.65,16.02,10.31,3,3.53,1.8,79.23,33.95,55.19
34860,"Nacogdoches, Texas",65411,52.15,6.79,6.91,6.06,3.7,19.51,11.84,10.18,10.53,11.28,7.57,3.88,1.74,44.85,17.24,25.22,9.78,8.65,41482,0.5081,84.4,763,24.67,37.62,14.64,9.22,5.47,2.54,3.03,79.72,30.09,59.28
36220,"Odessa, Texas",155744,49.41,9.14,8.44,7.96,4.4,10.9,16.33,12.36,11,9.97,5.42,2.81,1.27,47.58,25.03,15.04,4.1,6.86,59528,0.4521,90.28,971,15.63,39.43,19.14,12.51,4.37,3.63,3.11,77.46,25.59,58.76
37300,"Palestine, Texas",57747,38.89,5.12,5.45,5.53,3.35,8.04,15.08,17.22,14.32,11.81,8.38,4.39,1.32,45.22,19.8,12.4,4.71,4.26,42313,0.4373,81.59,748,18.36,31.68,20.06,12.61,6.46,3.61,3.64,86.31,36.44,62.32
37420,"Pampa, Texas",22962,47.12,7.26,6.9,7.28,4.04,7.9,13.87,13.3,12.35,11.34,8.26,5.13,2.36,50.37,19.63,12.81,2.95,4.92,48314,0.4391,79.3,746,37.1,35.42,4.35,6.92,5.8,7.39,2.27,80.42,33.81,58.8
37580,"Paris, Texas",49401,51.67,6.6,6.31,6.66,4.13,8.48,11.76,11.52,13.15,12.99,10.59,5.72,2.09,52.55,15.36,17.08,5.12,5.62,42198,0.4721,84.21,670,21.54,42.3,13.76,9.02,4.72,2.49,3,81.91,38.67,55.7
37780,"Pecos, Texas",14791,39.57,6.23,5.42,7.12,3.8,11.36,15.21,15.73,13.04,9.28,6.37,4.12,2.33,47.42,37.73,9.55,2.56,8.02,49390,0.442,80.6,781,44.12,29.23,6.85,5.02,3.94,4.6,3.34,80.26,30.05,57.96
38380,"Plainview, Texas",34527,48.14,7.34,7.29,8.42,4.7,11.49,13.58,11.6,12.1,10.53,6.97,3.99,1.99,48.25,24.57,16.12,5.04,6.37,46012,0.4128,83.55,644,35.46,34.74,7.03,7.33,6.85,3.35,2,80.71,33.98,55.82
38920,"Port Lavaca, Texas",21821,49.7,6.69,7.18,6.89,4.36,8.68,12.76,11.2,13.04,12.65,9.34,4.8,2.4,49.4,19.52,16.22,5.23,6.3,58788,0.4139,65.33,766,21.31,37.05,16.96,11.83,3.62,3.54,2.53,81.79,31.89,59.78
39700,"Raymondville, Texas",21839,45.87,6.4,6.23,7.99,4.03,13.11,15.08,13.57,10.55,9.95,7.27,4.33,1.49,43.2,34.57,9.05,2.21,14.49,29104,0.5046,79.42,576,20.82,31.35,14.97,17.6,7.03,3.44,1.97,70.17,44.46,30.88
40100,"Rio Grande City, Texas",63420,51.41,10.17,8.77,8.89,5.44,11.58,12.89,12.08,10.82,8.3,6.22,3.76,1.09,45.46,51.16,9.69,2.63,14.97,27133,0.5023,82.74,525,27.78,32.43,13.43,8.14,4.84,3.39,4.77,66.31,44.12,25.36
41660,"San Angelo, Texas",118498,50.46,6.83,6.57,6.62,3.6,12.45,15.55,10.73,11.27,11.72,8.05,4.65,1.95,47.51,15.57,23.71,7.38,3.85,49838,0.469,89.52,832,22.33,48.7,12.63,5.13,2.45,2.67,2.33,83.67,29.88,66.43
41700,"San Antonio-New Braunfels, Texas",2377507,50.63,6.98,7.17,7.24,4.35,10.18,14.85,13.17,12.68,11.08,7.27,3.59,1.43,46.72,15.43,27.41,9.78,5.86,56495,0.4599,90.99,949,9.04,27.47,23.51,18.17,11.14,4.11,2.08,84.62,30.71,64.58
43300,"Sherman-Denison, Texas",126146,51.2,6.32,6.41,7.02,4.04,8.76,11.98,11.5,13.21,13.54,10.1,5,2.1,52.21,11.8,20.24,6.74,6.54,52683,0.4449,86.58,814,16.54,32.04,16.15,11.22,8.25,6.84,3.06,83.28,32.69,64.19
43660,"Snyder, Texas",17346,45.54,7.14,6.02,8.04,3.94,10.39,13.44,12.93,12.09,11.39,7.81,5,1.83,49.55,21.95,16.62,5.37,4.61,54565,0.4141,81.26,737,33.36,40.6,9.96,4.72,4.94,2.86,1.96,84.45,29.93,65.8
44500,"Stephenville, Texas",41016,50.95,5.86,6.59,5.2,3.41,22.35,11.95,9.95,10.61,10.27,7.84,4.27,1.71,46.71,14.94,27.77,9.3,4.33,47013,0.4849,78.14,785,30.54,30.74,14.05,8.64,5.59,2.62,3.34,81.29,26.78,63.09
44860,"Sulphur Springs, Texas",35929,50.89,6.55,6.64,7.99,4.05,8.02,11.66,11.83,13.06,12.6,9.94,5.97,1.68,57.32,16.97,17.34,5.68,5.91,47832,0.4533,86.74,746,23.4,32.64,14.81,11.54,5.82,3.21,5.07,80.01,35.64,56.42
45020,"Sweetwater, Texas",14990,49.11,6.48,8.14,6.6,3.95,9.74,10.78,11.4,12.36,13,9.74,4.98,2.83,51.52,19.57,13.29,3.58,7.1,42019,0.4734,78.37,627,43.09,32.04,6.59,7.58,5.55,1.85,1.79,83.3,37.54,58.58
45500,"Texarkana, Texas",93635,49.62,6.38,6.51,6.74,4.15,8.75,13.14,13.22,13.09,12.2,9.08,4.69,2.05,47.23,12.57,19.24,6.04,7.27,46283,0.4966,84,729,19.51,45.44,18.19,7.59,3.25,2.22,1.28,85.1,36.58,61.88
46340,"Tyler, Texas",222277,51.7,6.87,6.83,6.98,4.14,10.11,13.47,11.83,12.12,12.07,8.74,5.07,1.78,50.47,15.14,25.17,7.81,6.46,50742,0.4667,87.18,873,12.69,31.67,23.35,16.61,6.72,2.84,2.67,82.43,32.53,62.26
46620,"Uvalde, Texas",27015,51.18,7.88,8.94,6.23,4.59,10.62,12.64,11.48,10.66,10.55,9.18,5.51,1.71,45.13,28.82,15.11,4.18,5.89,40781,0.4392,77.75,629,26.51,43.71,7.17,7.18,5.57,4.29,2.63,80.35,37.43,52.77
46900,"Vernon, Texas",12972,50.55,5.77,7.34,5.85,3.99,9.47,13.44,11.54,11.55,14.43,9.24,5.61,1.77,48.41,20.77,15.2,3.67,5.78,43913,0.4163,82.26,638,54.29,32.29,2.63,4.17,3.53,1.46,0.82,84.15,33.83,62.5
47020,"Victoria, Texas",99028,50.96,7.08,7.46,6.73,4.22,9.41,13.29,11.52,12.28,12.59,8.83,4.48,2.12,51.28,16.46,19.39,6.32,5.16,55837,0.4555,88.15,860,19.88,39.7,14.2,9.24,7.78,3.04,1.97,83.29,31.08,63.25
47380,"Waco, Texas",263009,51.32,6.98,6.9,6.57,4.16,14.52,12.9,11.2,11.57,11.35,7.6,4.26,1.99,45.75,16.52,22.09,7.65,5.15,45721,0.4775,87.85,798,16,41.8,20.2,11.02,3.76,1.78,1.85,84.13,32.01,63.68
48660,"Wichita Falls, Texas",150940,48.42,6.31,6.53,5.94,3.72,12.87,14.29,11.23,11.99,12.39,7.97,4.74,2.02,46.42,13.28,22.11,6.75,4.82,46558,0.4587,85.69,763,24.07,47.1,14.31,5.62,2,1.52,1.32,85.15,34.22,64.73
49820,"Zapata, Texas",14415,50.12,10.03,11.67,7.26,4.91,10.39,12.81,11.64,10.11,8.46,7.13,4.71,0.87,47.64,44.6,11.44,3.34,12.44,34550,0.5308,70.26,523,39.79,34.13,7.58,3.86,3.7,4.13,4.81,69.22,41.1,34.62
16260,"Cedar City, Utah",48504,50.3,8.42,8.19,7.83,4.68,15.4,13.29,11.35,9.11,9.89,7.29,3.75,0.81,54.22,7.54,28.72,8.91,6.19,45422,0.4393,75.98,716,36.96,36.13,8.58,4.25,4.61,3.73,2.23,85.49,30.46,66.64
25720,"Heber, Utah",29306,49.15,7.89,9.76,9.68,5.26,8.18,12.13,15.23,11.2,10.83,6.59,2.37,0.88,62.51,7,38.68,12.61,2.4,74552,0.408,74.13,1257,23.96,18.81,14.16,17.37,13.34,5.26,0.41,89.29,15.96,80.91
30860,"Logan, Utah",120288,49.91,9.14,8.57,8.47,4.68,19.17,14.04,11.27,8.23,7.75,4.85,2.74,1.1,55.74,6.75,36.88,12.15,3.64,53812,0.4309,92.08,745,28.17,41.31,11.79,6.01,3.2,2.22,2.13,91.53,19.39,79.84
36260,"Ogden-Clearfield, Utah",642274,49.69,8.61,9.03,8.89,4.99,9.38,14.51,13.62,10.79,9.87,6,3.12,1.18,59.27,6.7,30.36,9.55,4.07,68558,0.3934,93.59,890,14.85,32.29,21.28,12.62,8.78,3.69,1.44,91.52,20.72,80.34
39220,"Price, Utah",20512,50.82,6.95,6.75,8.49,4.38,9.59,12.42,12.02,10.27,13.46,8.97,4.73,1.97,52.34,10.32,15.67,4.67,5.38,46994,0.4241,80.26,651,40.55,34.52,5.21,6.1,4.33,2.24,3.75,88.33,32.29,71.06
39340,"Provo-Orem, Utah",587190,49.53,10,9.92,9.38,5.22,16.63,14.27,12.32,8.29,6.63,4.3,2.28,0.74,58.76,6.08,38.89,12.12,4.27,66742,0.4158,95.22,950,17.61,33.69,18.32,11.41,7.51,3.28,1.52,90.66,16.94,80.69
41100,"St. George, Utah",155577,50.39,7.27,8.24,7.61,4.61,9.03,12,11.13,9.28,10.93,10.96,6.39,2.56,59.39,7.59,28.11,10.55,5.24,55175,0.4381,81.21,983,20.99,40.83,18.67,6.59,3.46,1.61,1.79,85.39,34.57,66.53
41620,"Salt Lake City, Utah",1170057,49.79,7.97,8.13,7.81,4.47,9.58,16.46,14.32,11.31,10.05,5.95,2.81,1.13,52.44,9.73,33.07,11.89,4.38,67838,0.4322,94.45,1009,10.31,31.06,26.15,15.79,7.76,2.41,1,88.14,20.46,75.71
44920,"Summit Park, Utah",39731,48.41,5.87,7.2,8.03,4.63,7.88,11.96,13.39,15.89,14.58,7.48,2.49,0.6,62.71,6.28,53.53,20.78,2.3,94952,0.4924,53.78,1230,14.57,24.35,15.08,16.74,10.12,3.53,1.72,90.56,14.43,82.78
46860,"Vernal, Utah",36343,49.22,9.56,10.3,9.12,4.8,9.12,15.31,13.24,9.93,9.32,5.52,2.81,0.96,51.88,14.11,14.29,3.86,6.66,67012,0.4292,78.84,952,30.85,36.25,7.95,7.74,6.18,5.18,2.06,84.93,24.3,70.32
12740,"Barre, Vermont",58691,50.59,4.82,5.39,5.79,3.43,9.3,10.86,12.32,14.7,15.58,10.58,5.27,1.97,49.87,6.35,40.48,17.86,3.94,60602,0.4271,81.02,880,16.89,29.75,16.95,13.71,9.79,4.59,1.11,96.12,41.12,69.33
13540,"Bennington, Vermont",36054,50.94,4.68,5.45,5.46,3.67,9.54,9.27,9.98,14.45,16.1,11.79,6.34,3.28,49.62,8.91,34.28,13.22,4.37,52251,0.4535,72.39,858,26.73,30.59,14.67,9.89,6.05,2.4,1.7,95.68,50.76,63.26
13620,"Berlin, Vermont",6203,49.46,4.26,4.88,5.19,3.6,6.19,8.4,10.32,15.33,17.89,14.32,6.71,2.92,53.91,15.21,14.66,5.59,5.08,38767,0.4288,53.07,688,17.12,22.83,20.7,13.43,13.58,2.05,4.07,93.12,52.07,56.76
15540,"Burlington-South Burlington, Vermont",216751,50.81,5.04,5.36,5.41,3.61,13.99,13.29,11.8,13.94,13.61,8.23,3.83,1.88,48.04,6.81,43.38,17.53,4.17,65476,0.4488,90.14,1141,13.98,30.96,21.38,15.51,8.92,2.82,1.01,96.09,33.19,74.88
17200,"Claremont-Lebanon, Vermont",84386,50.79,4.53,5.36,5.28,3.59,7.06,10.88,11.03,14.7,17.15,12.32,6.07,2.03,53.51,7.66,33.99,14.44,4.39,56741,0.448,72.98,883,17.05,24.44,20.21,15.75,10.82,3.37,2.01,94.37,45.01,66.24
40860,"Rutland, Vermont",59676,50.94,4.38,4.54,5.58,3.61,9.59,10.41,10.37,14.7,16.74,12.04,5.58,2.47,49.2,8.24,29.97,11.11,4.68,52635,0.4286,73.45,821,19.03,34.07,19.57,11.57,5.99,2.42,2.12,94.62,45.34,65.24
13720,"Big Stone Gap, Virginia",58763,48.9,5.42,5.76,5.64,3.46,8.8,12.96,12.86,13.16,14.6,10.31,4.88,2.14,49.94,24.18,12.93,4.79,9.03,34542,0.5002,83.77,613,22.83,29.47,16.66,11.93,9.16,5.79,2.49,88.77,45.91,58.98
13980,"Blacksburg-Christiansburg-Radford, Virginia",181863,49.28,4.46,4.34,4.83,2.92,22.06,12.53,10.77,11.86,11.48,8.68,4.37,1.7,42.88,11.09,33.16,15.93,5.19,50409,0.4738,86.81,836,19.2,35.42,17.11,11.67,8.11,3.51,1.38,92.38,26.52,78.05
14140,"Bluefield, Virginia",42689,50.68,5.18,5.72,5.07,3.42,8.16,10.93,12.31,13.87,15.56,11.56,6.14,2.08,52.69,20.32,15.24,5.74,7.84,40309,0.4856,83.37,622,18.87,30.48,17.07,14.71,7,5.56,2.58,88.13,42.18,61.69
16820,"Charlottesville, Virginia",228825,51.66,5.28,5.71,5.45,3.29,12.16,14.21,11.82,12.82,13.24,9.4,4.59,2.04,47.86,10.86,42.77,20.68,4.1,63486,0.4727,86.81,1118,11.79,30.88,20.17,14.43,10.14,3.82,2.06,90.77,25.69,77.37
19260,"Danville, Virginia",103881,52.35,5.16,6.31,5.46,3.76,7.96,11.05,10.96,13.99,15.23,11.4,6.4,2.33,48.61,18.3,15.98,5.58,8,40124,0.4495,83.98,643,13.54,37.03,20.15,11.55,8.16,3.81,2.5,89.59,41.28,63.3
25500,"Harrisonburg, Virginia",131717,51.49,5.44,5.31,5.87,3.35,19.22,12.28,11.44,11.55,11.27,7.7,4.47,2.11,45.03,17.02,28.14,11.55,4.88,52264,0.4375,89.27,853,21.02,36.21,19.23,10.72,5.16,1.73,1.69,86.42,24.61,72.98
28700,"Kingsport-Bristol-Bristol, Virginia",93824,50.95,4.51,5.56,5.63,3.46,7.64,10.9,12.06,14.21,14.99,11.95,6.63,2.44,53.57,16.59,20.91,7.61,6.61,42047,0.4505,83.21,632,14.3,29.39,19.92,16.18,11.23,3,2,89.43,41.45,64.74
31340,"Lynchburg, Virginia",258995,51.83,5.36,5.3,5.83,3.66,13.32,11.41,10.62,13.18,13.61,10.13,5.43,2.15,49.41,12.77,26.5,10.16,5.15,50711,0.4464,86.33,796,12.41,32.86,21.58,14.64,9.34,3.28,1.95,90.79,32.24,72.47
32300,"Martinsville, Virginia",65212,52.39,5.38,5.63,6.08,3.36,7.26,10.14,11.04,14.4,14.86,12.02,7.37,2.46,50.27,19.95,14.34,5.35,8.64,36338,0.4619,83.67,598,14.86,36.7,21.94,10.57,6.89,4.53,2.07,87.77,45.56,59.31
40060,"Richmond, Virginia",1270158,51.58,5.93,6.1,6.23,3.82,9.39,14,12.83,14.21,13.27,8.56,3.87,1.8,46.16,10.9,35.22,13.21,6.34,63599,0.4568,91.97,1044,8.72,28.05,26.03,18.18,9.08,3.03,2.12,90.66,28.18,74.92
40220,"Roanoke, Virginia",313069,51.75,5.46,5.78,5.73,3.74,8.34,12.01,11.82,13.99,14.43,10.78,5.48,2.44,49.92,11.36,27.03,9.71,5.36,52609,0.4523,88.69,804,11.31,32.15,20.4,19.37,7.63,3.51,1.55,90.59,33.8,70.83
44420,"Staunton-Waynesboro, Virginia",120283,50.73,5.22,5.64,5.77,3.59,8.2,12.01,12.03,13.96,14.25,11,6.35,1.98,52.93,12.76,25.31,9.92,4.12,54427,0.4415,89.8,833,14.69,29.77,23.01,16.18,8.4,2.34,1.4,89.24,33.21,72.34
47260,"Virginia Beach-Norfolk-Newport News, Virginia",1680860,50.75,6.4,6.19,6.1,3.69,11.36,15.45,12.14,13.11,12.2,7.82,3.85,1.66,46.69,9.06,31.03,11.95,6.58,61924,0.4364,90.48,1126,10.91,30.35,23.77,16.85,9.78,3.39,1.54,90.19,28.58,74.65
47900,"Washington-Arlington-Alexandria, Virginia",2924823,50.44,6.79,6.98,6.68,3.99,8.21,14.91,15.18,14.81,11.54,6.82,2.92,1.17,54.18,8.57,53.79,25.1,4.44,107066,0.4194,94.33,1722,6.23,19.17,16.7,17.95,18.26,11.5,4.28,90.31,18.35,81.88
49020,"Winchester, Virginia",111300,50.51,6.15,6.44,6.59,4.05,8.71,12.08,12.7,14.95,12.79,9.01,4.6,1.94,53.3,12.95,28.89,11.65,4.17,66095,0.4069,91.25,1052,10.55,32.73,17.82,9.69,8.82,9.9,5.4,88.49,26.76,74.1
10140,"Aberdeen, Washington",71454,48.52,5.67,5.32,6.19,3.73,7.44,11.66,11.59,13.08,15.76,11.94,5.11,2.51,47.32,11.33,15.15,5.02,10.06,45483,0.4403,78.3,771,21.93,26.13,12.44,12.87,10.07,6.31,3.89,88.83,45.53,58.99
13380,"Bellingham, Washington",212738,50.46,5.49,5.43,5.62,3.41,14.57,12.98,11.65,12.1,12.81,9.79,4.29,1.87,48.23,7.74,33.84,11.58,6.78,56419,0.4476,88.38,972,17.42,35.32,20.48,11.29,5.03,2.35,2.18,91.99,34.96,70.35
14740,"Bremerton-Silverdale, Washington",258903,48.98,5.76,5.69,5.84,3.6,10.29,13.83,11.32,13.1,14.22,10.31,4.34,1.71,53.47,5.67,31.79,11.13,5.65,68336,0.4258,90.57,1116,9.23,28.86,20.35,14.19,8.12,6.08,7.02,93.84,34.76,76.48
16500,"Centralia, Washington",76012,50.16,5.89,5.93,6.04,4.01,7.91,11.44,11.39,12.71,14.75,11.8,5.5,2.62,52.41,12.53,15.37,5.71,8.79,46387,0.4221,86.43,834,15.95,26.44,17.4,13.8,10.74,6.36,4.07,89.83,49.11,58.11
21260,"Ellensburg, Washington",43726,49.6,4.86,5.33,4.52,2.95,22.2,11.63,10.05,11.01,12.43,9.19,3.99,1.83,43.18,8.89,35.02,11.69,5.32,53163,0.4474,76.52,894,31.31,33.18,8.21,6.56,6.75,5.16,3.71,90.06,34.65,69.79
28420,"Kennewick-Richland, Washington",279653,49.29,7.88,8.32,8.03,4.6,8.96,14.23,12.55,11.94,11.45,7.25,3.41,1.37,52.67,14.83,25.96,9.68,5.91,61999,0.4261,95.14,890,14.58,35.78,22.88,9.73,8.22,3.68,1.16,88.49,37.98,62.75
30300,"Lewiston, Washington",22259,52.41,5.09,5.32,6.91,3.48,7.8,11.09,10.7,12.53,15.47,12.17,6.9,2.54,51.47,10.13,21.41,6.12,6.68,47483,0.4314,92.5,739,24.44,52.35,9.94,2.21,3.08,3,0.83,92,46.91,64.34
31020,"Longview, Washington",103590,50.69,5.96,6.31,6.78,3.93,7.9,11.59,11.59,13.42,14.36,10.87,5.07,2.23,51.64,11.46,16.07,6.42,8.38,49804,0.4364,91.98,796,14.08,36.82,16.89,9.85,8.59,6.2,2.83,92.6,46.13,63.23
34180,"Moses Lake, Washington",93420,49.51,8.25,8.6,8.27,4.89,9.85,13.09,11.82,11.3,11.04,7.66,3.79,1.44,50.97,24.66,16.68,5.75,6.95,52382,0.4219,83.63,752,23.51,32.25,17.3,10.5,6.46,3,0.74,84.74,45.04,50.13
34580,"Mount Vernon-Anacortes, Washington",121725,50.53,6.1,6.02,6.45,3.77,8.18,12.2,11.49,12.28,14.37,11.32,5.46,2.35,54.11,10.68,25.62,9.28,6.43,59263,0.4405,89.37,1007,16.65,29.17,18.2,11.72,9.53,5.11,3.81,90.47,41.92,65.07
36020,"Oak Harbor, Washington",80323,50.18,5.67,4.93,5.18,2.96,8.91,13.1,9.97,11.48,15.06,13.96,6.42,2.35,60.1,5.07,32.42,11.79,6.71,61516,0.4273,82.42,1117,14.06,36.96,10.65,8.91,8.94,7.62,5.77,93.53,39.66,76.5
36500,"Olympia-Tumwater, Washington",269885,51.05,5.9,6.09,6.17,3.78,8.54,14.27,13.09,12.9,13.59,9.64,4.36,1.66,52.8,6.22,34.44,12.89,7.66,66113,0.4118,93.24,1134,11.72,30.5,21.62,13.52,9.53,5.45,2.9,93.15,33.84,75.28
36830,"Othello, Washington",19261,49.38,10.31,10.74,8.94,5.08,10.07,12.62,11.31,10.58,9.67,6.03,3.27,1.4,53.22,34.77,13.59,4.64,5.92,48131,0.4141,89.89,691,29.04,33.03,8.31,14.69,5.49,3.03,0.69,80.5,43.04,44.19
38820,"Port Angeles, Washington",73439,50.45,4.78,4.61,4.86,3.35,6.77,10.29,9.61,11.47,16.81,15.76,8.28,3.4,50.14,8.01,25.05,10.19,8.82,48002,0.4438,88.46,875,27.19,32.16,13.26,10.51,4.46,2.68,4.1,90.7,49.8,63.49
38900,"Portland-Vancouver-Hillsboro, Washington",468972,50.53,6.28,7.28,6.84,4.42,8.17,12.73,13.41,13.69,13,8.87,3.65,1.67,53.61,8.06,28.89,9.97,6.24,67448,0.4277,94.64,1088,9.75,28.1,21.24,15.64,11.74,4.66,2.24,92.36,34.37,71.27
39420,"Pullman, Washington",47794,48.9,4.27,3.89,4.67,2.28,36.01,13.53,8.49,8.26,8.78,5.62,2.98,1.24,35.3,4.6,48.41,23.9,8.47,41574,0.4936,86.89,737,32.77,35.15,13.62,7.35,3.68,1.49,0.83,94.1,24.76,78.82
42660,"Seattle-Tacoma-Bellevue, Washington",3735216,50.04,6.25,6.23,5.87,3.56,8.66,16.24,14.23,13.94,12.49,7.5,3.39,1.64,50.62,7.8,41.15,15.28,5.47,77269,0.4545,93.8,1297,7.51,21.94,20.05,18.61,15.28,7.89,2.89,92.59,27.99,75.09
43220,"Shelton, Washington",61569,48.52,5.26,5.4,5.39,3.4,7.3,11.27,10.89,12.83,16.6,13.4,6.27,1.99,48.58,12.22,17.84,5.42,8.28,53087,0.428,69.4,925,12.1,19.71,15.99,17.79,15.87,8.63,4.57,89.19,48.9,60.03
44060,"Spokane-Spokane Valley, Washington",547688,50.38,6.06,6.14,6.28,3.83,9.68,13.93,11.79,12.84,13.75,9.4,4.4,1.91,50.25,7.04,28.22,10.47,6.32,51709,0.4527,90.65,833,14.37,32.01,23.31,13.83,7.43,2.36,1.46,92.33,40.68,65.23
47460,"Walla Walla, Washington",63861,48.88,5.56,6.03,6.08,3.69,12.6,12.35,11.17,12.15,13.1,9.37,5,2.9,48.68,11.39,28.93,10.88,6.11,52184,0.4574,91.1,836,32.4,41.38,7.89,4.81,3.84,3.41,1.06,91.05,42.01,67.21
48300,"Wenatchee, Washington",115723,50.11,6.7,7.28,6.78,4.22,8.41,12.21,11.43,12.26,13.6,9.84,4.66,2.61,53.16,17.54,23.52,8.99,5.11,55236,0.4319,78.6,832,20.25,40.64,17.13,7.55,5.57,1.89,1.4,88.46,41.6,64.92
49420,"Yakima, Washington",248279,49.91,8.27,8.66,8.19,4.79,9.92,13.02,11.89,11.51,10.85,7.42,3.81,1.67,48.43,26.84,15.93,6.11,7.48,47470,0.4435,93.1,797,18.68,38.2,20.78,10.97,4.6,1.94,1.14,84.13,42.77,53.03
13220,"Beckley, West Virginia",121699,49.78,5.78,5.58,6.09,3.49,7.44,11.91,13.08,12.66,15.12,11,5.33,2.53,51.45,15.58,17.15,5.67,7.87,41141,0.4497,84.46,635,15.51,31.98,17.7,13.68,7.1,7.63,3.4,90.61,49.59,57.85
14140,"Bluefield, West Virginia",60963,52.21,5.9,6.46,4.71,3.53,8.72,11.52,11.65,12.56,14.77,11.55,6.15,2.48,48.74,16.55,19.82,6.72,6.17,37763,0.4553,83.4,614,16.78,39.22,17.59,10.2,7.25,4.86,1.94,92.82,53.08,57.05
16620,"Charleston, West Virginia",219964,51.63,5.54,5.92,5.57,3.61,7.67,11.93,12.37,13.37,15.37,10.7,5.69,2.25,48.8,13.21,22.84,9.5,6.99,45155,0.4719,85.83,698,13.38,34.52,23.83,13.27,6.91,3.41,1.88,92.56,46.02,62.8
17220,"Clarksburg, West Virginia",93985,50.36,5.62,5.72,5.98,3.65,7.71,11.97,12.48,13.98,14.56,10.52,5.43,2.37,50.55,12.61,21.15,7.4,6.95,47546,0.4507,85.43,686,14.3,31.18,21.42,14.38,9.51,4,2.32,92.67,44.46,64.09
19060,"Cumberland, West Virginia",27421,50.14,5.23,4.59,7,3.73,9.16,10.6,11.37,14.13,14.2,11.96,5.77,2.27,50.19,9.78,12.69,5.24,6.92,40749,0.4067,85.9,586,9.8,30.43,20.42,16.56,11.42,5.14,4.58,91.15,40.98,65.15
21180,"Elkins, West Virginia",29152,48.82,5.19,5.43,5.24,3.35,8.52,12.5,11.49,13.61,14.43,12,5.92,2.31,51.42,16.31,17.68,8.2,7.28,40094,0.501,80.04,585,24.81,35.39,13.2,10.43,4.4,4.28,3.66,89.57,46.83,58.87
21900,"Fairmont, West Virginia",56575,50.83,5.86,5.55,5.33,3.37,11.33,11.37,12.17,12.72,13.84,10.62,4.83,3.01,50.72,10.91,22.02,8.22,5.49,48158,0.4383,86.22,732,14.88,24.69,23.65,18.38,9.66,2.78,1.96,92.85,39.8,68.07
25180,"Hagerstown-Martinsburg, West Virginia",111610,50.76,6.25,6.74,6.91,4.08,7.78,13.29,13.65,14.56,13.06,8.61,3.85,1.22,52.55,11.84,20.69,7.23,8.32,59480,0.3928,89.92,964,8.97,24.67,24.72,14.64,9.6,6.06,7.59,92.3,35.87,71.17
26580,"Huntington-Ashland, West Virginia",215048,50.88,5.72,5.59,6.22,3.66,10.04,11.85,12.45,13.1,13.78,10.23,5.36,2,48.57,13.85,21.3,9.05,5.64,43245,0.4831,86.63,702,15.04,29.23,21.86,15.13,9.99,3.58,2.09,91.77,43.72,62.25
30880,"Logan, West Virginia",34428,50.64,5.64,4.65,6.88,3.51,7.24,11.17,13.78,13.11,16.43,10.75,4.5,2.34,52.71,21.36,8.67,3.41,12.78,37859,0.4679,83,605,19.02,29.7,17,11.35,11.76,6.67,2.94,90.87,52.99,54.18
34060,"Morgantown, West Virginia",137475,48.35,5.07,4.97,4.34,2.65,18.69,16.22,11.82,11.54,11.68,7.75,3.82,1.45,41.34,10.25,32.84,15.7,6.58,48622,0.4972,84.82,774,13.24,34.49,20.87,12.22,8.2,4.06,2.04,92.48,29.67,74.12
37620,"Parkersburg-Vienna, West Virginia",91816,51.64,5.71,5.61,6.23,3.68,7.85,11.21,12.03,14.1,14.51,11.02,5.75,2.32,51.39,10.27,20.61,7.97,6.06,45066,0.4616,88.52,673,16.26,37.21,21.83,11.34,6.01,2.54,2.06,92.47,45.79,63.6
38580,"Point Pleasant, West Virginia",27000,51.81,5.41,6.52,5.31,3.73,7,11.03,12.42,13.23,15.91,11.29,6.2,1.95,55.03,14.71,11.02,3.14,7.7,38977,0.4364,84.89,565,12.7,21.53,22.39,11.56,16.11,8.78,5.2,93.64,50.27,61.69
